District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1550,1600,1570,25-Jun-15
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1550,1590,1570,26-Jun-15
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1550,1600,1570,27-Jun-15
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1550,1600,1570,29-Jun-15
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1560,1600,1570,30-Jun-15
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1550,1600,1575,01-Jul-15
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1550,1600,1575,02-Jul-15
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1560,1600,1575,03-Jul-15
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1560,1600,1575,04-Jul-15
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1550,1600,1580,06-Jul-15
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1560,1600,1580,07-Jul-15
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1560,1600,1580,08-Jul-15
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1560,1600,1580,09-Jul-15
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1560,1600,1580,10-Jul-15
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1575,1600,1585,11-Jul-15
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1575,1600,1585,13-Jul-15
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,0,0,1585,14-Jul-15
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1530,1600,1580,16-Jul-15
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1550,1590,1570,23-Jul-15
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1550,1600,1570,24-Jul-15
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1525,1600,1570,25-Jul-15
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1550,1590,1570,27-Jul-15
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1525,1590,1570,28-Jul-15
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1550,1600,1575,29-Jul-15
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1550,1600,1575,30-Jul-15
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1550,1600,1575,31-Jul-15
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1550,1600,1575,01-Aug-15
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1550,1600,1575,03-Aug-15
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1540,1600,1570,04-Aug-15
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1530,1600,1570,06-Aug-15
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1550,1600,1570,07-Aug-15
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1520,1600,1570,10-Aug-15
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1540,1600,1575,11-Aug-15
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1550,1600,1575,12-Aug-15
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1550,1600,1575,13-Aug-15
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1550,1600,1575,14-Aug-15
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1550,1600,1575,15-Aug-15
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1550,1600,1580,17-Aug-15
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1560,1600,1580,18-Aug-15
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1560,1600,1580,19-Aug-15
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1540,1600,1580,20-Aug-15
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1550,1610,1580,21-Aug-15
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1550,1610,1580,22-Aug-15
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1550,1600,1585,24-Aug-15
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1550,1600,1585,25-Aug-15
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1550,1600,1585,26-Aug-15
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1550,1600,1580,27-Aug-15
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1550,1600,1580,28-Aug-15
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1550,1600,1580,31-Aug-15
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1550,1600,1580,01-Sep-15
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1565,1595,1585,02-Sep-15
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1550,1600,1585,03-Sep-15
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1500,1650,1585,04-Sep-15
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1550,1620,1585,07-Sep-15
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1570,1600,1585,08-Sep-15
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1550,1570,1560,09-Sep-15
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1540,1600,1560,10-Sep-15
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1540,1620,1560,11-Sep-15
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1540,1620,1560,12-Sep-15
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1520,1620,1560,13-Sep-15
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1500,1620,1560,14-Sep-15
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1540,1580,1560,15-Sep-15
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1520,1620,1550,16-Sep-15
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1500,1650,1550,17-Sep-15
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,2950,3200,3000,18-Sep-15
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1500,1620,1550,19-Sep-15
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1500,1650,1550,21-Sep-15
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1500,1650,1550,22-Sep-15
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1500,1620,1540,23-Sep-15
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1450,1620,1540,24-Sep-15
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1500,1620,1540,26-Sep-15
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1450,1620,1540,28-Sep-15
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1450,1620,1540,29-Sep-15
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1480,1620,1545,30-Sep-15
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1500,1620,1545,01-Oct-15
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1500,1620,1545,03-Oct-15
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1480,1620,1540,05-Oct-15
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1500,1620,1550,06-Oct-15
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1480,1650,1550,08-Oct-15
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1500,1620,1550,09-Oct-15
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1490,1600,1545,10-Oct-15
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1480,1600,1550,11-Oct-15
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1480,1600,1560,12-Oct-15
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1450,1600,1560,14-Oct-15
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1530,1580,1560,17-Oct-15
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1500,1600,1560,19-Oct-15
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1500,1600,1555,20-Oct-15
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1500,1600,1555,21-Oct-15
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1500,1600,1555,22-Oct-15
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1500,1600,1555,23-Oct-15
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1500,1600,1560,24-Oct-15
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1500,1600,1560,26-Oct-15
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1500,1600,1560,27-Oct-15
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1500,1620,1560,28-Oct-15
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1500,1600,1560,29-Oct-15
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1500,1600,1560,30-Oct-15
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1500,1620,1580,02-Nov-15
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1550,1620,1580,04-Nov-15
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1500,1600,1580,05-Nov-15
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1500,1650,1580,06-Nov-15
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1550,1650,1585,07-Nov-15
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1600,1700,1650,09-Nov-15
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1600,1700,1650,14-Nov-15
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1600,1700,1650,16-Nov-15
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1600,1700,1650,17-Nov-15
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1600,1700,1650,18-Nov-15
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1600,1700,1650,19-Nov-15
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1600,1700,1650,20-Nov-15
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1600,1700,1650,21-Nov-15
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1600,1700,1645,23-Nov-15
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1600,1700,1645,24-Nov-15
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1600,1700,1645,25-Nov-15
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1600,1700,1645,26-Nov-15
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1600,1700,1650,27-Nov-15
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1620,1700,1650,28-Nov-15
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1650,1700,1670,30-Nov-15
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1650,1700,1670,01-Dec-15
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1600,1700,1670,02-Dec-15
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1650,1700,1670,03-Dec-15
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1650,1700,1670,04-Dec-15
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1650,1700,1675,05-Dec-15
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1600,1700,1675,07-Dec-15
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1650,1700,1675,08-Dec-15
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1650,1700,1675,09-Dec-15
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1650,1700,1675,10-Dec-15
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1650,1700,1675,11-Dec-15
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1620,1700,1670,14-Dec-15
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1650,1700,1670,15-Dec-15
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1650,1700,1675,17-Dec-15
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1650,1690,1675,19-Dec-15
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1650,1700,1675,21-Dec-15
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1650,1700,1675,22-Dec-15
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1650,1690,1675,26-Dec-15
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1650,1700,1680,28-Dec-15
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1650,1700,1680,29-Dec-15
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1650,1700,1680,30-Dec-15
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1650,1700,1680,31-Dec-15
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1650,1700,1680,02-Jan-16
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1650,1700,1675,04-Jan-16
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1650,1700,1675,05-Jan-16
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1650,1680,1675,06-Jan-16
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1650,1680,1675,07-Jan-16
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1650,1700,1675,08-Jan-16
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1650,1700,1670,11-Jan-16
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1650,1690,1670,12-Jan-16
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1650,1680,1670,13-Jan-16
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1650,1690,1670,18-Jan-16
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1650,1680,1670,19-Jan-16
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1650,1690,1680,21-Jan-16
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1660,1690,1680,22-Jan-16
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1660,1685,1680,23-Jan-16
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1665,1690,1690,29-Jan-16
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1650,1700,1690,30-Jan-16
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1665,1700,1685,01-Feb-16
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1665,1700,1685,03-Feb-16
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1652,1700,1685,04-Feb-16
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1660,1700,1685,05-Feb-16
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1660,1700,1685,06-Feb-16
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1660,1700,1685,08-Feb-16
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1660,1700,1685,09-Feb-16
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1680,1700,1690,15-Feb-16
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1660,1700,1690,16-Feb-16
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1660,1700,1690,17-Feb-16
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1630,1700,1690,18-Feb-16
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1650,1700,1690,19-Feb-16
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1650,1700,1680,20-Feb-16
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1650,1700,1680,22-Feb-16
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1650,1700,1680,23-Feb-16
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1650,1700,1690,24-Feb-16
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1650,1700,1680,25-Feb-16
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1600,1750,1680,26-Feb-16
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1600,1750,1680,27-Feb-16
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1600,1750,1690,29-Feb-16
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1600,1780,1690,01-Mar-16
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1600,1750,1690,02-Mar-16
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1600,1750,1690,03-Mar-16
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1600,1750,1690,04-Mar-16
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1600,1780,1690,08-Mar-16
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1600,1760,1680,09-Mar-16
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1600,1750,1680,10-Mar-16
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1600,1750,1680,11-Mar-16
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1600,1780,1680,12-Mar-16
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1600,1800,1680,14-Mar-16
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1600,1800,1690,15-Mar-16
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1600,1800,1690,16-Mar-16
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1600,1800,1690,17-Mar-16
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1600,1800,1690,18-Mar-16
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1600,1800,1690,22-Mar-16
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1600,1800,1685,26-Mar-16
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1600,1800,1690,28-Mar-16
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1600,1850,1690,31-Mar-16
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1500,1650,1590,25-Apr-16
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1450,1600,1590,26-Apr-16
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1480,1620,1590,27-Apr-16
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1450,1650,1590,28-Apr-16
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1520,1620,1590,29-Apr-16
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1500,1620,1590,30-Apr-16
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1540,1650,1590,02-May-16
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1500,1620,1580,03-May-16
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1500,1650,1580,04-May-16
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1520,1650,1580,05-May-16
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1500,1600,1580,06-May-16
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1520,1620,1580,07-May-16
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1520,1620,1580,10-May-16
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1540,1650,1590,11-May-16
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1500,1650,1590,12-May-16
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1540,1650,1590,13-May-16
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1550,1610,1590,17-May-16
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1550,1650,1600,18-May-16
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1580,1650,1600,19-May-16
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1580,1650,1600,20-May-16
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1580,1650,1610,21-May-16
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1600,1650,1610,23-May-16
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1580,1650,1610,24-May-16
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1580,1650,1610,25-May-16
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1600,1700,1620,26-May-16
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1600,1680,1620,27-May-16
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1580,1700,1620,28-May-16
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1600,1680,1620,30-May-16
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1580,1650,1620,31-May-16
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1600,1650,1630,01-Jun-16
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1600,1650,1630,02-Jun-16
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1600,1650,1630,03-Jun-16
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1580,1680,1625,07-Jun-16
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1580,1650,1625,08-Jun-16
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1600,1700,1650,09-Jun-16
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1600,1700,1650,10-Jun-16
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1600,1700,1650,11-Jun-16
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1600,1700,1650,13-Jun-16
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,0,0,1660,18-Jun-16
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,0,0,1660,20-Jun-16
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,0,0,1670,21-Jun-16
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,0,0,1670,22-Jun-16
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,0,0,1670,23-Jun-16
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,0,0,1670,24-Jun-16
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,0,0,1670,25-Jun-16
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1600,1700,1670,07-Jul-16
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1600,1700,1660,08-Jul-16
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1600,1700,1660,09-Jul-16
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1600,1700,1660,11-Jul-16
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1600,1700,1660,12-Jul-16
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1600,1700,1650,13-Jul-16
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1600,1700,1650,14-Jul-16
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1635,1665,1650,15-Jul-16
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1655,1685,1670,16-Jul-16
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1665,1690,1675,18-Jul-16
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1660,1700,1675,19-Jul-16
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1670,1700,1680,20-Jul-16
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1655,1675,1670,21-Jul-16
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1660,1685,1670,22-Jul-16
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1650,1675,1665,23-Jul-16
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1635,1665,1650,25-Jul-16
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1645,1700,1670,26-Jul-16
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1650,1675,1660,28-Jul-16
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1645,1675,1660,29-Jul-16
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1635,1670,1650,30-Jul-16
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1630,1685,1650,01-Aug-16
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1625,1675,1645,02-Aug-16
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1625,1665,1650,03-Aug-16
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1635,1680,1650,04-Aug-16
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1620,1670,1640,05-Aug-16
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1620,1660,1640,06-Aug-16
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1640,1685,1660,08-Aug-16
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1655,1680,1670,09-Aug-16
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1650,1690,1670,10-Aug-16
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1650,1700,1670,11-Aug-16
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1665,1700,1680,12-Aug-16
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1675,1720,1690,13-Aug-16
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1655,1685,1670,16-Aug-16
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1650,1685,1670,17-Aug-16
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1660,1690,1675,19-Aug-16
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1650,1700,1675,20-Aug-16
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1660,1700,1680,22-Aug-16
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1655,1700,1685,23-Aug-16
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1655,1700,1685,24-Aug-16
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,0,0,1685,25-Aug-16
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1650,1685,1670,26-Aug-16
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1650,1700,1670,27-Aug-16
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,0,0,1670,29-Aug-16
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,0,0,1670,30-Aug-16
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1645,1685,1660,31-Aug-16
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1640,1685,1660,01-Sep-16
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1630,1660,1650,02-Sep-16
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1635,1675,1650,03-Sep-16
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1650,1700,1670,05-Sep-16
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1650,1700,1670,06-Sep-16
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1650,1690,1670,07-Sep-16
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1650,1680,1665,09-Sep-16
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1660,1690,1670,10-Sep-16
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1650,1700,1675,12-Sep-16
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1665,1710,1680,13-Sep-16
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1660,1690,1680,14-Sep-16
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1660,1700,1680,15-Sep-16
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1665,1720,1680,16-Sep-16
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1665,1700,1685,17-Sep-16
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1665,1710,1685,19-Sep-16
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1660,1700,1680,20-Sep-16
